N,P,K,temperature,humidity,ph,rainfall,label
11,123,202,23.41044706,91.69913296,5.587905967,116.07779309999998,apple
21,145,203,22.86006627,93.12859895,5.824151692999999,117.7296726,apple
17,140,195,22.48403042,93.40819246,5.7721799460000005,105.5473627,apple
37,125,199,22.02775403,92.96129462,5.790993052,121.1349176,apple
2,144,199,21.91191314,91.68748063,6.4992268210000015,117.0761277,apple
2,126,201,23.71059131,93.27392415,5.658473817000001,112.66765890000002,apple
20,133,198,21.37784654,92.72043743,5.573241391,106.1417017,apple
8,123,200,22.84852833,94.32130209,6.079497202000001,123.5977843,apple
10,128,205,23.1094265,92.79630809,6.3831802710000005,108.183792,apple
37,138,198,23.25230817,94.54128292,5.867420996,105.3558408,apple
23,121,198,23.67287749,90.4935574,5.708418722,104.2298028,apple
5,132,200,23.76881552,90.59810302,5.7983508000000015,102.2648546,apple
15,128,202,23.34386401,91.47684705,6.28188384,104.4267991,apple
18,139,199,22.63946441,90.18451645,5.697945522,108.3405879,apple
34,141,201,22.45696744,94.76285385,5.6059340870000005,114.8407725,apple
39,127,200,22.96388477,93.58065995,5.85648105,104.64729859999998,apple
14,137,205,21.07273439,93.56585985,6.041053829,107.8737015,apple
19,136,198,22.44075021,92.70785115,5.685062404,121.4977331,apple
37,130,195,22.71271308,90.45261746,5.669489065,109.8852597,apple
31,143,204,21.70416965,93.44006288,5.751707342,115.1781396,apple
9,128,204,22.43324518,92.48667725,5.800448951,119.1025189,apple
36,130,198,21.25941052,92.84416234,5.821347769,109.06584709999998,apple
4,130,200,22.9215706,94.89613443,6.28022267,105.6941544,apple
18,142,204,22.81212536,91.51861705,6.027314401,107.855225,apple
16,137,202,21.12152071,90.6878768,5.636687393,102.8017203,apple
0,141,197,21.11478672,90.31528693,5.559363609,104.5086618,apple
32,121,202,23.59997268,90.97597665,5.596449493,107.17281909999998,apple
26,139,204,23.12652652,94.71203306,5.8934929989999985,108.62118329999998,apple
19,130,198,22.98458907,93.3204487,5.875718516,122.1952483,apple
33,121,198,22.12659387,90.97818277,6.386021424,104.5412275,apple
7,145,205,22.53779727,91.48135786,5.710819862,101.8474768,apple
28,137,204,22.49095104,91.70292746,5.7959857160000015,124.3915101,apple
21,133,202,22.35548159,94.47811755,6.046673619,116.7366261,apple
38,138,197,22.20700989,93.50574163,6.443382913,120.1593771,apple
35,135,198,22.44516988,94.73763514,5.617227184,107.1843273,apple
17,131,199,22.76643029,92.12438519,6.442289294,120.4359949,apple
36,144,201,22.19109412,90.02575116,6.162034371,112.3126628,apple
21,138,199,23.6119202,91.70293849,5.812781806,123.5900822,apple
31,126,197,23.86087054,94.92048112,5.7650151260000015,105.0241329,apple
18,132,202,21.42177231,92.62665309,6.184922574,102.8045658,apple
2,142,203,22.36629253,90.78572467,5.739652177000001,124.9831618,apple
29,135,204,23.99686172,91.61001707,5.8247786360000005,117.6102915,apple
17,131,203,21.80129837,92.73446667,5.554823557000001,120.05866709999998,apple
34,131,203,23.80436344,92.80441624,6.024248787,100.6192543,apple
25,120,196,23.71475278,91.53331177,5.631333387000001,121.8961665,apple
8,128,201,23.34467359,90.37981478,5.811975094,112.8954016,apple
20,123,201,22.31253665,90.03577124,5.730557448,113.0688155,apple
27,140,198,23.50201428,92.21083961,5.66999105,107.9868949,apple
2,145,195,23.46260321,91.45665004,5.682751473,111.7763395,apple
4,133,202,23.06204373,92.39544055,6.245858905,114.7399101,apple
16,144,203,22.47420512,91.22759742,6.017370134,124.2179699,apple
29,127,203,22.69780133,92.82223419,5.53456749,105.0508234,apple
14,127,200,23.66682067,93.90191078,5.952367662,105.4004751,apple
18,130,198,22.50050273,92.45878335,6.126436584,100.9343903,apple
27,132,205,23.83053666,90.84422164,6.406818518,109.5966791,apple
6,140,205,23.64142354,93.74461474,6.155939452999999,116.6912176,apple
8,128,200,21.41363812,92.99124545,5.878568981,118.3979065,apple
4,138,205,22.85267372,94.57645809999998,5.935336307999999,117.53140259999998,apple
16,130,199,22.98208095,93.84505029,5.971332179,109.5852253,apple
2,139,198,21.19909519,90.80819418,5.67130617,103.6838922,apple
7,142,202,23.87192332,90.49939035,5.882155987999999,103.0548094,apple
32,132,199,21.0365275,94.33919546,6.08551916,114.7412734,apple
31,127,196,22.61711614,93.51978375,5.90402645,116.9256766,apple
37,131,199,21.45278675,90.74531921,6.1102188260000005,116.7036582,apple
10,140,196,22.81227579,92.12992101,6.212302608,109.3383552,apple
13,145,202,21.98141856,91.12719303,6.142803397000001,115.4789148,apple
7,142,197,22.52709326,92.54780429,6.365972687999999,115.3830068,apple
40,139,203,22.35628673,91.92360477,6.264202804,107.7697413,apple
19,140,203,21.19852186,92.15595143,6.276198595,105.8554351,apple
34,130,204,23.8812458,93.45067555,5.514253142,104.9116663,apple
28,140,204,22.78234161,94.36803516,5.682343744,122.1449949,apple
24,138,205,22.19055385,92.43764169,5.830892252000001,121.6622761,apple
1,134,205,22.91430043,90.70475565,5.603413172000001,118.6044645,apple
5,121,204,23.08950736,90.22507299,6.0967531,108.2166601,apple
14,124,195,21.72484506,92.83975602,6.056529526,121.6961761,apple
19,127,203,22.44307715,91.59234006,6.160267496,102.5565807,apple
7,130,205,21.1316077,91.95769858,5.814434775,122.5391946,apple
18,144,203,22.71750705,92.25479855,5.987262638,107.0289866,apple
24,134,196,23.75033085,92.88160462,5.570020684,117.6602827,apple
15,126,198,23.76121837,93.661643,5.9655513110000005,100.825956,apple
33,126,200,22.13450646,94.67695747,6.062356467000001,112.9203223,apple
25,122,199,21.17089176,90.23730166,5.895319002000001,123.6495149,apple
19,140,197,22.36238282,91.15761594,6.119432215,118.68327250000002,apple
19,143,197,22.77856513,92.70124029,5.624203283,113.7759219,apple
26,144,204,21.22503442,90.09877774,5.52078314,113.9760462,apple
13,123,200,23.15791104,90.34396882,5.731535257999999,110.712841,apple
24,138,203,22.42776057,93.91722423,5.893490899,102.7230739,apple
17,122,200,23.64082979,90.95257927,5.560521058,116.7431319,apple
11,142,200,22.29423493,90.69033986,6.222390797999999,122.7418744,apple
22,125,203,23.35225078,90.90054697,6.071255131,113.0381382,apple
14,141,197,22.03911546,94.58075845,6.231950009,110.9804014,apple
18,139,195,23.80593812,92.48879468,5.889480679,119.6335548,apple
17,135,195,22.31944084,90.85174383,5.732757516,100.1173443,apple
30,139,205,22.14464104,93.82567435,6.400321212000001,120.6310784,apple
32,140,197,23.65167552,94.50528753,6.496934492,115.3611268,apple
10,132,198,22.16939473,90.27185592,6.229498836,124.4683112,apple
24,19,7,15.78144173,92.51077745,6.3540067439999985,119.035002,orange
3,13,14,26.03097313,91.50819306,7.511755067999999,101.2847738,orange
10,19,11,13.36050601,91.35608208,7.335158382,111.2266885,orange
31,9,10,18.87957654,92.04304496,7.813916602999999,114.6659511,orange
0,7,7,29.47741671,91.57802915,7.1291369410000005,111.1727497,orange
31,16,5,28.06903173,92.91487288,6.079998496,114.1339416,orange
34,14,8,25.66901098,92.04670813,7.408939392000001,112.5424199,orange
28,30,12,29.77149434,92.00719952,7.207991261,114.41617859999998,orange
26,17,11,30.55472573,90.90343769,7.189259647,106.0711985,orange
27,16,10,23.96147583,90.26408017,7.365338111,102.6958703,orange
19,21,10,23.98289638,91.5473145,7.455991072000001,118.4901697,orange
17,29,10,25.26052689,90.31153735,6.822282114,117.36952959999998,orange
15,10,15,31.08368929,90.14362642,7.028746406000002,109.6894658,orange
8,11,7,14.78003032,91.22062116,6.118430299,100.1961762,orange
26,16,10,26.56608303,94.45239715,6.285312759,116.3796525,orange
10,30,8,24.85903405,94.39000473,6.559236744,111.78037340000002,orange
15,21,5,34.51465139,93.63812684,7.163245982,103.5684926,orange
10,10,14,24.12188673,90.72351622,6.945562889,102.835632,orange
4,23,8,23.85340379,90.10522549,7.474710503,103.923226,orange
17,27,10,24.60297538,91.28408653,7.601189842999999,111.2948115,orange
12,23,15,15.63211033,94.25966183,7.5611432239999985,101.4705704,orange
1,20,14,19.33516809,91.97978938,6.361671475,116.450422,orange
21,21,11,28.2620488,91.98317355,6.929216014,105.2132259,orange
13,5,13,22.67594476,93.36348717,7.477935216,110.3332655,orange
40,9,10,21.03200078,92.9641969,7.684420446,110.6823944,orange
26,25,10,33.23453301,91.06053924,7.825531916,115.7659902,orange
38,30,14,22.30318989,92.15987039,6.438668989,117.3688104,orange
20,5,8,11.50322938,94.8933184,6.946354724,115.56837759999998,orange
10,7,15,14.34320488,94.35734702,7.994465371,110.22231229999998,orange
19,7,11,33.105698100000005,93.48447453,7.434118807000001,119.1709113,orange
12,12,6,30.49183837,90.4582865,7.781988584,113.3302105,orange
2,30,12,30.25578031,92.03272799,6.052318465,116.7173125,orange
29,18,14,12.22816189,90.26457428,7.106650373,108.4161706,orange
25,9,9,10.01081312,90.22399223,6.22094286,119.3941064,orange
13,20,8,22.79196751,90.60901895,6.420457311,116.5084074,orange
25,11,11,20.18432263,90.65458473,6.969249676,116.8130969,orange
10,30,12,30.72119881,94.01331956,6.0113021810000005,106.8118019,orange
22,20,11,24.35590861,92.39651663,6.600948787999999,119.6946577,orange
37,12,5,21.21306973,91.35349216,7.817846496,112.9834361,orange
30,21,13,10.78689755,91.38411917,6.8198271,117.5293447,orange
9,16,6,11.89925671,91.34663797,7.291405641,103.5771468,orange
21,29,8,22.56664172,93.37488907,7.598729065,109.8585753,orange
31,19,11,18.86883219,93.24688124,6.157135092000001,119.3936976,orange
30,27,6,17.34083741,93.04897191,7.1917274,112.7194284,orange
14,17,10,34.90665289,92.87820148,7.418761774,102.1906333,orange
23,6,15,24.53610067,91.90997228,6.488221135,115.9787989,orange
8,17,5,13.8377282,91.74780462,6.044167236,107.9873218,orange
17,13,12,22.3551049,93.52211892,6.010391864,101.5164589,orange
31,22,9,34.74004942,93.12316972,6.949838549,100.1967854,orange
15,6,11,11.54785707,94.14861001,7.907956251,108.82891709999998,orange
24,16,10,23.13338811,91.94670335,7.639788459,104.4224145,orange
25,10,6,29.98364695,94.55239717,7.53350946,115.3560318,orange
24,21,7,20.87947369,90.93756231,6.251586885,102.4550786,orange
39,16,9,17.24944623,91.13772765,6.543191814,112.50905159999998,orange
5,22,12,15.83388699,91.68293851,7.651225301,109.7571416,orange
34,15,12,23.01014302,91.11764246,6.708889665,112.6738296,orange
40,26,13,16.39624284,92.18151927,6.625538653,102.944161,orange
11,26,13,24.45132792,93.10527686,6.528354932,109.4711098,orange
24,18,10,31.87859192,91.15248149,6.450640306,105.3437825,orange
27,14,11,31.34920143,91.48247612,7.181907673,109.1549823,orange
7,15,9,18.05142392,90.03969587,7.016482298,111.7793889,orange
9,14,15,30.84835031,92.86773675,6.388617138,107.4142681,orange
23,23,14,22.45616931,91.52781832,7.57125447,118.0069295,orange
19,5,5,13.70319166,90.95589386,7.609348255,106.2944879,orange
11,14,14,20.48954522,93.72485075,7.137136973,111.83919509999998,orange
5,18,7,13.20844373,94.02769434,6.354022554,106.2696156,orange
13,30,15,32.31944397,93.67804556,6.196907944,117.6236473,orange
6,14,11,20.68185224,90.91510525,7.829507245,109.7513927,orange
32,22,9,31.52675982,90.50621806,6.395258356,113.1169398,orange
34,19,12,25.35467646,91.81183218,7.992041984,116.7555937,orange
34,18,6,17.66545409,91.69865887,6.583411671,110.6857506,orange
11,18,10,12.59093977,91.81668769,6.206053072,119.39167179999998,orange
40,27,15,11.86631922,93.68394562,6.976997772000001,106.060149,orange
5,21,5,11.03367937,92.22706805,6.562594972,112.7715925,orange
24,9,8,25.2990432,94.96419851,7.260416405,117.9733424,orange
8,19,6,32.23797837,90.15406807,6.460044777999999,104.7052254,orange
18,5,14,17.68408797,94.35815354,6.699164936,108.0638166,orange
18,5,15,10.2708877,90.19147747,7.401121811,106.69552040000002,orange
26,13,10,17.22034507,94.78797376,6.912033409,108.0054343,orange
28,23,8,19.667056,90.50096668,7.764040111,100.1737964,orange
35,10,7,10.35609594,93.75652041,7.796034006,101.1456947,orange
20,17,13,27.255435,91.71369387,6.969883482999999,101.139435,orange
25,20,11,34.591784600000004,92.13229786,6.730757538,115.5650287,orange
39,29,11,32.39523995,94.51768464,6.601395755,113.25373,orange
37,17,9,10.16431299,91.22320999,6.465913274,106.362551,orange
17,27,8,21.49118657,93.43949693,6.41354791,101.4819888,orange
30,20,5,16.53460397,94.76759975,6.475275337,110.0447896,orange
30,17,15,31.852069399999994,90.12220323,6.407715561,109.9455062,orange
5,10,13,28.04799508,90.00621688,6.550814117000001,117.1311498,orange
12,15,5,31.75048899,94.59551226,7.36220835,115.1989301,orange
25,30,9,29.07412717,93.27189064,7.36549204,100.7896871,orange
37,22,8,19.14381903,90.71037456,7.8546243,108.0230792,orange
31,27,7,16.14820285,91.4448027,7.995848977,107.4287664,orange
28,24,7,34.05296914,92.05811721,6.725600855,116.8020848,orange
13,10,11,34.51423957,90.56151463,7.786725333,118.32719679999998,orange
1,14,5,32.71748548,90.54608254,7.656978112000001,113.328978,orange
19,28,7,25.16296632,92.54736032,7.105904818,114.3117197,orange
7,17,5,27.68167318,94.47316879,7.199106204,113.9995146,orange
16,6,12,21.35093384,90.9492967,7.871063004,107.0862095,orange
28,12,10,11.69894639,93.25638873,7.566165721,103.2005992,orange
69,69,47,35.21462816,91.49725058,6.7932454170000005,243.0745066,papaya
66,59,54,42.39413392,90.79028064,6.576261427,88.46607497,papaya
44,55,49,38.4191628,91.14220381,6.751452932,119.2653877,papaya
65,59,53,35.33294932,92.11508608,6.560743092999999,235.6133585,papaya
41,52,48,42.92325255,90.07600528,6.938313356,196.2408242,papaya
43,56,49,33.83508569,92.85470152,6.991626158,203.4044028,papaya
62,45,48,33.20258348,92.76437927,6.977700268,197.5282582,papaya
44,48,48,23.48546973,93.71043692,6.833768535,191.7760562,papaya
51,52,50,29.33710543,90.81781439,6.739170045,202.0572747,papaya
67,46,45,40.21199348,94.50766912,6.993473247000001,186.6762324,papaya
58,45,45,42.13473976,91.70445386,6.757470637000001,197.402901,papaya
65,58,53,32.86316618,91.4618874,6.8506632320000005,47.271547,papaya
36,67,55,29.80744318,91.38048469,6.74274935,232.7046126,papaya
47,63,55,31.56213762,93.0484859,6.506120752,63.62250788,papaya
59,63,46,36.32268069,93.06134398,6.98992719,141.1736926,papaya
45,46,50,37.13165026,94.60761797,6.69215564,172.47880619999995,papaya
53,65,50,38.4418717,93.63739039,6.544029776,77.71566883,papaya
39,56,48,32.66160599,90.78931681,6.927803911,78.85085502,papaya
58,52,55,27.92765919,91.55594211,6.721835879,149.91075569999995,papaya
33,68,48,39.01793345,91.48815629,6.99223441,105.8841531,papaya
65,54,52,32.51247398,94.65904123,6.704204398,51.07048113,papaya
49,59,52,38.72382798,91.72514851,6.702424548,62.62377075,papaya
69,57,50,43.30204933,92.83405443,6.641098708,110.562229,papaya
30,70,45,27.58548913,90.72526502,6.585346229,238.5008779,papaya
68,64,48,40.78881819,92.90951393,6.563134737,132.7923586,papaya
48,61,49,23.19451074,91.40301608,6.502289472999999,206.3999208,papaya
46,60,47,32.68067385,92.61715632,6.800321319,248.8592986,papaya
38,66,50,34.28879307,93.61082872,6.721130542999999,127.2509777,papaya
47,59,46,39.30050027,94.16193416,6.574677594,120.9512466,papaya
48,45,53,39.73149053,91.12220596,6.919342407,122.7628653,papaya
54,56,54,39.23342464,91.25589286,6.519779582999999,64.4478499,papaya
64,59,47,27.34734861,94.17756725,6.687088097999999,40.35153141,papaya
65,54,46,40.76998685,92.09278584,6.747975732,209.8678411,papaya
55,46,50,26.26559543,90.79668055,6.65149129,59.49373381,papaya
58,59,54,28.12971499,93.3210737,6.502675132,117.8201907,papaya
68,47,55,34.2804607,90.55561637,6.825371185,98.54047745,papaya
30,52,45,33.7960155,93.00754254,6.99104104,182.026807,papaya
54,64,49,31.53243779,90.87394933,6.5116248410000015,207.0735119,papaya
40,50,50,42.30495821,90.51431779,6.93172108,74.876786,papaya
45,63,50,24.63676897,90.61964344,6.712772332999999,218.2299187,papaya
32,69,45,28.28222883,91.37059792,6.63016515,179.27208069999998,papaya
53,52,52,24.48620746,92.98254537,6.761953186,183.49095,papaya
61,62,51,42.84609252,94.63548176,6.691202286,78.80996390000001,papaya
58,49,53,43.67549305,93.10887229,6.6086676839999985,103.8235658,papaya
59,54,52,42.07213781,92.92203105,6.840802254,165.7412972,papaya
59,69,45,33.46873719,92.12746225,6.834808347999999,136.8277041,papaya
34,55,45,31.7018373,91.66232213,6.953439161,48.83810592,papaya
62,52,54,41.41968393,90.03863107,6.665024507999999,199.3096432,papaya
70,65,46,42.54744013,94.94482086,6.662875839,214.41038480000003,papaya
30,55,50,28.91842453,94.63676767,6.678695788,63.68794608,papaya
37,50,51,43.08022702,93.90305729,6.54277684,211.8529059,papaya
60,70,45,29.20300896,93.96834049,6.839443833,209.4083305,papaya
64,60,54,41.04224355,91.37258067,6.805277038,181.527598,papaya
36,57,47,25.62446619,93.18240298,6.762522087000001,97.26336657,papaya
70,70,51,35.32876402,91.06138506,6.678449317999999,163.9069365,papaya
35,49,49,24.42561272,92.27749066,6.577192175,63.35298768,papaya
40,51,46,31.18298415,90.21646909,6.734005647999999,54.01872359,papaya
55,67,45,31.88342554,91.3256535,6.524459342,79.27201575,papaya
67,60,46,42.93368602,91.1756748,6.501521192,246.36132680000003,papaya
32,54,54,23.11407669,94.31994776,6.758479569,231.5153161,papaya
57,62,52,24.87212063,93.90560147,6.676578778,135.16945249999998,papaya
44,54,51,43.36051537,93.35191636,6.941496806,114.778071,papaya
41,51,54,26.83054058,90.75379971,6.864143752,144.66564440000005,papaya
58,64,53,30.42012134,93.12659793,6.583528529,75.95295,papaya
41,51,52,28.64555584,93.22642604,6.751747609,115.8163936,papaya
44,58,51,32.50037548,93.47888842,6.893509446,71.73759526,papaya
30,53,53,43.03714283,94.6428898,6.720744449,41.5856585,papaya
53,54,52,30.10773379,90.34546355,6.827812549,75.24521981,papaya
48,70,50,23.69212243,93.61055571,6.912299695,87.53393983,papaya
61,47,45,35.67667332,93.30641944,6.586107335,141.3381168,papaya
50,70,52,27.71948962,94.43877142,6.827305908,82.83061083,papaya
54,55,51,35.26824831,92.38282957,6.821774589,149.8488208,papaya
61,65,53,23.16855863,90.78821158,6.656458831,161.68920930000004,papaya
46,50,54,33.08706051,92.25197542,6.770384816,88.1300769,papaya
57,48,54,37.4620912,90.44967809,6.933809742999999,172.3458448,papaya
52,68,45,38.73218907,94.73613484,6.579441304,218.142147,papaya
59,50,51,32.57720726,92.74889453,6.92791761,93.7942847,papaya
55,45,50,38.38231475,93.10378595,6.985804083,210.2735346,papaya
63,69,46,42.93605359,90.09448142,6.612429546,234.8466111,papaya
62,49,49,25.65492304,92.74501561,6.813383387000001,52.95477913,papaya
34,65,51,37.58899717,91.99740365,6.967759599999999,159.6577388,papaya
63,56,52,29.60718808,93.15642801,6.57398033,62.68710535,papaya
42,63,54,25.34756111,93.02871078,6.803094965,174.40123369999995,papaya
39,57,51,25.9300384,93.02357765,6.964955435,241.8202079,papaya
70,50,53,32.76795887,94.57377401,6.764213299,240.4795923,papaya
66,66,47,29.02328049,90.20396783,6.617703177999999,126.8069869,papaya
42,49,49,40.00439101,90.17015833,6.52711001,92.11877372,papaya
42,67,55,33.32315744,91.25271223,6.709668804,234.496633,papaya
46,68,53,31.22790131,94.94021378,6.620729882000001,46.44279118,papaya
46,58,50,26.68386496,92.9585411,6.5837604989999985,62.50689682,papaya
68,57,48,24.70528368,90.14732171,6.6764073370000006,108.4103158,papaya
52,46,53,38.2016825,93.97379963,6.751298936,218.09088140000003,papaya
50,50,55,36.56769731,93.79503425,6.867554147000001,104.4218596,papaya
68,55,54,26.05375792,93.69111672,6.7424900270000006,240.6863901,papaya
52,60,45,31.29986342,92.76039164,6.986228647000001,54.77830202,papaya
35,68,49,40.10207731,94.35110201,6.979102243,149.1199989,papaya
30,50,55,38.58954491,91.58076549,6.8256647820000005,102.2708231,papaya
53,56,49,41.31330062,91.1508798,6.617066674,239.7427554,papaya
45,70,55,37.03551903,91.79430166,6.551892637999999,188.5181422,papaya
60,62,53,23.012401800000006,91.07355541,6.598860305,208.3357976,papaya
31,8,34,26.762749300000007,92.86056895,6.4200187170000005,224.5903664,coconut
6,23,32,25.61294367,94.3138837,5.7400545670000005,224.3206759,coconut
38,14,33,28.130115000000004,95.64807631,5.686972967000001,151.0761899,coconut
14,23,26,25.02887163,91.53720922,6.293662362999999,179.8248944,coconut
9,25,28,27.79797651,99.64573002,6.381975465,181.6942283,coconut
23,7,32,29.25902906,95.11294697,5.5421691389999985,184.7624496,coconut
38,8,26,27.10134661,93.69979946,5.551963184,150.9502632,coconut
17,7,26,25.84726298,90.92669463,5.8607404810000014,147.8888994,coconut
1,24,31,26.58580443,90.98617591,5.558807063,178.8116076,coconut
34,24,28,28.38503882,99.18843684,5.55771171,189.67113490000003,coconut
32,9,35,28.43647052,91.81320717,5.568365926,145.54144130000003,coconut
12,22,26,28.27298134,96.93649473,6.07071786,198.8234862,coconut
20,22,25,27.00648436,96.46168931,5.627860548999998,144.3331315,coconut
38,5,31,27.63551259,99.34854917,6.38488418,157.91715369999997,coconut
28,30,32,26.29644905,99.65809151,5.6858890660000005,215.9195049,coconut
31,8,31,27.1326009,95.23797989,6.234458417000001,204.7206567,coconut
40,29,25,25.56567803,97.61361544,6.443168642000001,199.7936345,coconut
19,9,28,25.94951662,93.40548703,5.842317989,172.0540491,coconut
0,14,28,28.03380598,95.01630593,5.955742971,218.0055713,coconut
23,27,28,29.12859129,91.30924833,5.741367375,157.2388553,coconut
8,20,27,27.0828252,97.00155491,5.948342571,171.7575545,coconut
8,24,30,28.11321494,90.01734526,6.387067562,172.48136409999995,coconut
39,22,29,27.5136304,94.18955816,5.562911913,156.6732553,coconut
30,12,26,27.63834933,95.48763389,5.85971872,205.5463111,coconut
38,17,26,29.01256899,94.01014388,6.282955072999999,150.05003119999995,coconut
38,16,30,26.58413917,95.78923137,6.25449571,171.6262299,coconut
28,22,35,28.28905147,97.00396405,5.973853124,142.9403233,coconut
8,11,28,28.69164799,96.65248672,6.081568052000001,178.9635457,coconut
2,12,35,29.70931288,96.30484325,6.37466756,209.84539930000003,coconut
29,12,34,27.14865285,96.66355213,6.027707171,149.2433497,coconut
10,14,34,29.28725038,91.95614918,5.868285082000001,132.1491176,coconut
30,8,29,25.06871967,93.31410447,6.205931637999999,134.84190690000003,coconut
26,30,32,26.92449525,91.20106019,5.5707453860000005,194.9022136,coconut
7,18,32,28.27804288,93.64761266,6.095261012999999,171.9457959,coconut
7,16,30,29.18032562,92.73041222,6.025789594,204.9603677,coconut
39,12,25,28.3575072,91.64509299,5.542873799,160.73069909999995,coconut
13,8,33,29.38072512,93.27565685,6.366219551,218.5241851,coconut
19,21,30,25.39241091,98.08951196,5.579845008,218.080385,coconut
4,16,28,26.31270635,98.62048026,5.804965067,208.1181381,coconut
17,14,31,29.52501367,91.91185319,6.121005506,194.3100272,coconut
17,22,34,28.83214859,92.17170353,6.000248647,145.41723869999996,coconut
26,8,26,28.48444906,97.76865458,5.820978791,160.389421,coconut
10,9,26,28.74013335,93.39676499,5.620733794,156.76508230000005,coconut
19,10,35,25.00872392,95.59224018,6.001936419,165.8092179,coconut
1,14,32,29.8690834,91.14723422,6.305740522000001,192.7678575,coconut
24,12,33,27.54273211,94.59086121,6.362544111,150.2012138,coconut
35,10,27,26.52166434,98.38227669,5.588655387,144.6261698,coconut
16,24,29,25.03512351,95.89739958,6.182232762000001,174.796583,coconut
5,17,28,29.20394909,95.66997327,5.959493188,211.2506267,coconut
0,29,30,27.05826457,91.10510371,5.677282677999999,224.70069530000004,coconut
9,23,32,26.18552389,96.96637916,5.6121227970000005,135.4186222,coconut
15,10,33,27.59376845,92.48519606,6.206077742000001,162.8432736,coconut
35,6,31,25.76011662,94.65830608,5.764812076,131.24514140000002,coconut
31,15,26,28.87862994,95.11320315,6.203376525,145.0583117,coconut
4,30,35,26.50908611,94.48414544,6.143662699,199.8778403,coconut
2,18,26,26.87037587,91.72546257,6.100429497,214.4128874,coconut
36,10,32,27.57283516,94.90485697,5.7084096010000005,145.9298935,coconut
21,26,30,28.05912437,98.3670985,5.868255858,171.65163959999995,coconut
26,10,30,29.51611558,92.56492864,6.461225827000001,131.2116167,coconut
14,22,30,28.96318258,95.16333673,6.165084855,222.803013,coconut
30,25,35,25.09897688,92.36099489,6.047044342,157.7592626,coconut
21,15,31,27.1872282,92.19906776,6.137102505,141.3220576,coconut
40,17,33,29.03065024,90.79093862,5.894027065,205.5720367,coconut
6,26,25,27.754298,95.94643831,5.56222383,131.09000759999998,coconut
0,21,34,27.31155708,99.96906006,5.832608027999999,201.8258633,coconut
16,23,27,28.84270971,99.64328526,6.2185718739999984,224.4016682,coconut
17,28,31,26.61423461,96.97300803,6.142010637,191.006688,coconut
12,25,25,29.70143197,95.65754365,6.078807239,215.1968037,coconut
20,25,28,25.54759871,91.64194826,5.702484758,212.867626,coconut
15,16,32,26.37978453,91.49882979,5.547594847,167.0470997,coconut
4,25,35,27.45907759,92.90736493,5.836075368,142.1430003,coconut
22,25,33,27.02269204,95.71935435,6.231662767,147.16824590000004,coconut
3,22,32,28.98545306,90.73966792,5.718120393,148.8398374,coconut
7,17,30,26.1055118,91.52421214,5.852038202,134.1279669,coconut
14,27,28,25.0707247,95.02156793,5.547933273,192.9036306,coconut
34,18,28,25.54963273,96.92786777,6.156259104,191.2996157,coconut
27,9,28,28.56973521,95.67906668,6.436314406,134.83703480000003,coconut
30,14,30,26.07010807,96.7036223,5.981169595,143.533473,coconut
12,14,35,25.51791333,94.38420565,6.271952832999999,178.7297725,coconut
1,12,28,25.9490364,94.73860514,6.470465614,144.15711090000005,coconut
11,25,26,28.2974764,95.41122824,6.141502001,182.4482352,coconut
13,19,29,29.56549169,91.40896307,5.826381164,224.83157290000003,coconut
1,19,31,29.69952329,95.21224392,6.342463714,148.30036919999995,coconut
14,28,28,26.14162144,93.28415295,6.071897347,195.4115025,coconut
28,5,25,26.00175125,94.79998418,6.331051715,209.540094,coconut
8,21,25,27.15116142,91.48889469,6.413184638,164.9182225,coconut
0,27,25,28.97318719,98.09861043,5.50158009,213.9011021,coconut
17,15,27,26.13958446,96.38580769,6.338720873,131.3387935,coconut
5,27,31,25.51618488,94.33465411,6.015672239,135.1272491,coconut
35,10,28,27.55821802,99.98187601,5.735364307,174.62564809999995,coconut
15,12,28,27.81132822,97.48410555,6.465906333,154.06212209999995,coconut
6,30,25,25.60033702,99.7240104,5.855457599,165.82487319999996,coconut
17,25,30,26.91641934,99.84671638,6.318552972999999,225.6323656,coconut
18,13,26,29.1797902,90.27214288,6.006784979,188.9252083,coconut
18,26,32,26.44600063,98.29937782,6.008386282999999,221.2258168,coconut
37,13,31,28.43572863,95.8840407,5.665785202,203.9283708,coconut
13,22,35,28.94099669,93.00109012,5.764615485,191.7723087,coconut
38,9,29,26.45488737,93.45042636,5.9014955439999985,149.2220255,coconut
18,19,33,25.79490531,93.84150618,5.779032666,152.42387119999995,coconut
23,13,29,26.93141945,98.80313612,5.67154928,166.5712879,coconut
134,40,19,24.40228894,79.19732001,7.231324765,90.8022356,cotton
135,55,25,23.09595631,84.86275707,6.925412377000001,71.29581071,cotton
102,38,20,23.9656349,76.97696717,7.633437412,90.75616738,cotton
102,42,23,24.88738107,75.62137159,6.827354668,89.76050416,cotton
124,52,21,25.36243778,83.63276077,6.176716425,88.43618918,cotton
114,55,24,24.69457084,81.7358876,6.6287228360000015,78.58494391,cotton
102,38,25,25.0017188,80.53965818,7.256877571,96.32600992,cotton
135,50,16,22.45942937,81.30681027,6.443785385,64.23026638,cotton
100,44,22,23.60564038,79.29573149,7.7232401510000015,72.49800885,cotton
102,55,16,24.58453146,79.12404171,5.947448589,71.94608134,cotton
